Temperature,Species,Individuals,Sex,Date,Day,Stage,BL,BW,Mortality
30,Teleogryllus lemur,33,M,5/6/24,7,L3,7,0.015,N
30,Teleogryllus lemur,34,M,5/6/24,7,L3,7,0.016,N
30,Teleogryllus lemur,35,M,5/6/24,7,L3,7,0.018,N
30,Teleogryllus lemur,36,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,37,F,5/6/24,7,L3,5,0.01,N
30,Teleogryllus lemur,38,M,5/6/24,7,L3,7,0.015,N
30,Teleogryllus lemur,39,M,5/6/24,7,L3,7,0.012,N
30,Teleogryllus lemur,40,F,5/6/24,7,L3,4.5,0.009,N
30,Teleogryllus lemur,41,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,42,M,5/6/24,7,L3,8,0.021,N
30,Teleogryllus lemur,43,M,5/6/24,7,L3,4,0.005,N
30,Teleogryllus lemur,44,F,5/6/24,7,L3,8,0.238,N
30,Teleogryllus lemur,45,M,5/6/24,7,L3,7,0.015,N
30,Teleogryllus lemur,46,F,5/6/24,7,L3,8,0.238,N
30,Teleogryllus lemur,47,F,5/6/24,7,L3,4.5,0.005,N
30,Teleogryllus lemur,48,M,5/6/24,7,L3,5,0.007,N
30,Teleogryllus lemur,49,F,5/6/24,7,L3,8,0.241,N
30,Teleogryllus lemur,50,M,5/6/24,7,L3,5,0.009,N
30,Teleogryllus lemur,51,F,5/6/24,7,L3,5,0.011,N
30,Teleogryllus lemur,52,M,5/6/24,7,L3,4,0.003,N
30,Teleogryllus lemur,53,M,5/6/24,7,L3,4,0.006,N
30,Teleogryllus lemur,54,M,5/6/24,7,L3,8,0.017,N
30,Teleogryllus lemur,55,F,5/6/24,7,L3,5,0.01,N
30,Teleogryllus lemur,56,F,5/6/24,7,L3,5,0.011,N
30,Teleogryllus lemur,57,F,5/6/24,7,L3,6.5,0.011,N
30,Teleogryllus lemur,58,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,59,F,5/6/24,7,L3,4.5,0.006,N
30,Teleogryllus lemur,60,M,5/6/24,7,L3,4,0.004,N
30,Teleogryllus lemur,61,M,5/6/24,7,L3,8,0.017,N
30,Teleogryllus lemur,62,F,5/6/24,7,L3,8,0.242,N
30,Teleogryllus lemur,63,F,5/6/24,7,L3,5,0.011,N
30,Teleogryllus lemur,64,M,5/6/24,7,L3,4,0.006,N
30,Teleogryllus lemur,65,F,5/6/24,7,L3,6.5,0.01,N
30,Teleogryllus lemur,66,F,5/6/24,7,L3,5,0.008,N
30,Teleogryllus lemur,67,M,5/6/24,7,L3,4,0.004,N
30,Teleogryllus lemur,68,F,5/6/24,7,L3,8,0.238,N
30,Teleogryllus lemur,69,M,5/6/24,7,L3,5,0.009,N
30,Teleogryllus lemur,70,F,5/6/24,7,L3,4.5,0.005,N
30,Teleogryllus lemur,71,M,5/6/24,7,L3,7,0.018,N
30,Teleogryllus lemur,72,F,5/6/24,7,L3,5,0.007,N
30,Teleogryllus lemur,73,M,5/6/24,7,L3,4,0.007,N
30,Teleogryllus lemur,74,M,5/6/24,7,L3,8,0.017,N
30,Teleogryllus lemur,75,F,5/6/24,7,L3,8,0.241,N
30,Teleogryllus lemur,76,F,5/6/24,7,L3,4.5,0.006,N
30,Teleogryllus lemur,77,M,5/6/24,7,L3,8,0.021,N
30,Teleogryllus lemur,78,F,5/6/24,7,L3,4.5,0.008,N
30,Teleogryllus lemur,79,F,5/6/24,7,L3,6.5,0.014,N
30,Teleogryllus lemur,80,M,5/6/24,7,L3,8,0.021,N
30,Teleogryllus lemur,81,M,5/6/24,7,L3,7,0.018,N
30,Teleogryllus lemur,82,M,5/6/24,7,L3,5,0.007,N
30,Teleogryllus lemur,83,M,5/6/24,7,L3,5,0.009,N
30,Teleogryllus lemur,84,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,85,F,5/6/24,7,L3,8,0.239,N
30,Teleogryllus lemur,86,M,5/6/24,7,L3,7,0.018,N
30,Teleogryllus lemur,87,M,5/6/24,7,L3,5,0.009,N
30,Teleogryllus lemur,88,M,5/6/24,7,L3,7,0.015,N
30,Teleogryllus lemur,89,M,5/6/24,7,L3,4,0.007,N
30,Teleogryllus lemur,90,F,5/6/24,7,L3,6.5,0.01,N
30,Teleogryllus lemur,91,F,5/6/24,7,L3,8,0.239,N
30,Teleogryllus lemur,92,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,93,M,5/6/24,7,L3,4,0.003,N
30,Teleogryllus lemur,94,M,5/6/24,7,L3,4,0.004,N
30,Teleogryllus lemur,95,M,5/6/24,7,L3,5,0.01,N
30,Teleogryllus lemur,96,M,5/6/24,7,L3,7,0.012,N
30,Teleogryllus lemur,97,F,5/6/24,7,L3,8,0.238,N
30,Teleogryllus lemur,98,F,5/6/24,7,L3,6.5,0.011,N
30,Teleogryllus lemur,99,M,5/6/24,7,L3,4,0.006,N
30,Teleogryllus lemur,100,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,101,F,5/6/24,7,L3,8,0.238,N
30,Teleogryllus lemur,102,F,5/6/24,7,L3,5,0.011,N
30,Teleogryllus lemur,103,M,5/6/24,7,L3,4,0.005,N
30,Teleogryllus lemur,104,F,5/6/24,7,L3,4.5,0.005,N
30,Teleogryllus lemur,105,F,5/6/24,7,L3,5,0.011,N
30,Teleogryllus lemur,106,M,5/6/24,7,L3,4,0.004,N
30,Teleogryllus lemur,107,F,5/6/24,7,L3,6.5,0.01,N
30,Teleogryllus lemur,108,F,5/6/24,7,L3,5,0.01,N
30,Teleogryllus lemur,109,M,5/6/24,7,L3,5,0.009,N
30,Teleogryllus lemur,110,M,5/6/24,7,L3,4,0.007,N
30,Teleogryllus lemur,111,M,5/6/24,7,L3,4,0.007,N
30,Teleogryllus lemur,112,M,5/6/24,7,L3,5,0.007,N
30,Teleogryllus lemur,113,M,5/6/24,7,L3,8,0.021,N
30,Teleogryllus lemur,114,M,5/6/24,7,L3,4,0.007,N
30,Teleogryllus lemur,115,M,5/6/24,7,L3,5,0.006,N
30,Teleogryllus lemur,116,M,5/6/24,7,L3,8,0.018,N
30,Teleogryllus lemur,117,F,5/6/24,7,L3,4.5,0.006,N
30,Teleogryllus lemur,118,M,5/6/24,7,L3,8,0.021,N
30,Teleogryllus lemur,119,M,5/6/24,7,L3,7,0.02,N
30,Teleogryllus lemur,120,M,5/6/24,7,L3,7,0.018,N
30,Teleogryllus lemur,121,F,5/6/24,7,L3,8,0.238,N
30,Teleogryllus lemur,122,M,5/6/24,7,L3,7,0.021,N
30,Teleogryllus lemur,123,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,124,M,5/6/24,7,L3,7,0.02,N
30,Teleogryllus lemur,125,M,5/6/24,7,L3,4,0.006,N
30,Teleogryllus lemur,126,M,5/6/24,7,L3,4,0.005,N
30,Teleogryllus lemur,127,M,5/6/24,7,L3,4,0.005,N
30,Teleogryllus lemur,128,F,5/6/24,7,L3,6.5,0.013,N
30,Teleogryllus lemur,129,M,5/6/24,7,L3,7,0.012,N
30,Teleogryllus lemur,130,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,131,M,5/6/24,7,L3,5,0.01,N
30,Teleogryllus lemur,132,M,5/6/24,7,L3,7,0.015,N
30,Teleogryllus lemur,133,M,5/6/24,7,L3,8,0.018,N
30,Teleogryllus lemur,134,M,5/6/24,7,L3,4,0.004,N
30,Teleogryllus lemur,135,M,5/6/24,7,L3,5,0.007,N
30,Teleogryllus lemur,136,M,5/6/24,7,L3,4,0.007,N
30,Teleogryllus lemur,137,M,5/6/24,7,L3,4,0.004,N
30,Teleogryllus lemur,138,M,5/6/24,7,L3,7,0.018,N
30,Teleogryllus lemur,139,F,5/6/24,7,L3,5,0.008,N
30,Teleogryllus lemur,140,M,5/6/24,7,L3,4,0.007,N
30,Teleogryllus lemur,141,F,5/6/24,7,L3,4.5,0.009,N
30,Teleogryllus lemur,142,NA,5/6/24,7,NA,NA,NA,Y
30,Teleogryllus lemur,143,M,5/6/24,7,L3,7,0.018,N
30,Teleogryllus lemur,144,M,5/6/24,7,L3,7,0.012,N
30,Teleogryllus lemur,145,F,5/6/24,7,L3,6.5,0.011,N
30,Teleogryllus lemur,146,M,5/6/24,7,L3,4,0.005,N
30,Teleogryllus lemur,147,M,5/6/24,7,L3,4,0.005,N
30,Teleogryllus lemur,148,F,5/6/24,7,L3,5,0.01,N
30,Teleogryllus lemur,149,M,5/6/24,7,L3,4,0.008,N
30,Teleogryllus lemur,150,F,5/6/24,7,L3,4.5,0.006,N
30,Teleogryllus lemur,1,M,12/6/24,14,L5,10,0.051,N
30,Teleogryllus lemur,2,M,12/6/24,14,L5,9.5,0.059,N
30,Teleogryllus lemur,3,M,12/6/24,14,L5,8,0.041,N
30,Teleogryllus lemur,4,F,12/6/24,14,L5,8,0.022,N
30,Teleogryllus lemur,5,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,6,F,12/6/24,14,L5,6.5,0.011,N
30,Teleogryllus lemur,7,F,12/6/24,14,L5,4.5,0.051,N
30,Teleogryllus lemur,8,F,12/6/24,14,L5,10,0.071,N
30,Teleogryllus lemur,9,M,12/6/24,14,L5,10,0.048,N
30,Teleogryllus lemur,10,M,12/6/24,14,L5,7,0.021,N
30,Teleogryllus lemur,11,M,12/6/24,14,L5,7,0.031,N
30,Teleogryllus lemur,12,F,12/6/24,14,L5,8,0.019,N
30,Teleogryllus lemur,13,F,12/6/24,14,L5,8.5,0.049,N
30,Teleogryllus lemur,14,F,12/6/24,14,L5,4.5,0.009,N
30,Teleogryllus lemur,15,F,12/6/24,14,L5,8.5,0.051,N
30,Teleogryllus lemur,16,F,12/6/24,14,L5,8.5,0.052,N
30,Teleogryllus lemur,17,M,12/6/24,14,L5,7,0.031,N
30,Teleogryllus lemur,18,M,12/6/24,14,L5,10,0.051,N
30,Teleogryllus lemur,19,F,12/6/24,14,L5,10.4,0.069,N
30,Teleogryllus lemur,20,M,12/6/24,14,L5,6,0.018,N
30,Teleogryllus lemur,21,F,12/6/24,14,L5,8,0.019,N
30,Teleogryllus lemur,22,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,23,M,12/6/24,14,L5,7,0.022,N
30,Teleogryllus lemur,24,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,25,M,12/6/24,14,L5,7,0.028,N
30,Teleogryllus lemur,26,M,12/6/24,14,L5,9.5,0.061,N
30,Teleogryllus lemur,27,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,28,M,12/6/24,14,L5,7,0.022,N
30,Teleogryllus lemur,29,F,12/6/24,14,L5,6.5,0.012,N
30,Teleogryllus lemur,30,F,12/6/24,14,L5,6.5,0.009,N
30,Teleogryllus lemur,31,M,12/6/24,14,L5,7,0.032,N
30,Teleogryllus lemur,32,M,12/6/24,14,L5,8,0.038,N
30,Teleogryllus lemur,33,M,12/6/24,14,L5,7,0.021,N
30,Teleogryllus lemur,34,M,12/6/24,14,L5,7,0.018,N
30,Teleogryllus lemur,35,M,12/6/24,14,L5,7,0.031,N
30,Teleogryllus lemur,36,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,37,F,12/6/24,14,L5,10.8,0.069,N
30,Teleogryllus lemur,38,M,12/6/24,14,L5,6,0.018,N
30,Teleogryllus lemur,39,M,12/6/24,14,L5,6,0.021,N
30,Teleogryllus lemur,40,F,12/6/24,14,L5,8.5,0.049,N
30,Teleogryllus lemur,41,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,42,M,12/6/24,14,L5,10,0.048,N
30,Teleogryllus lemur,43,M,12/6/24,14,L5,8,0.041,N
30,Teleogryllus lemur,44,F,12/6/24,14,L5,5,0.022,N
30,Teleogryllus lemur,45,M,12/6/24,14,L5,6,0.022,N
30,Teleogryllus lemur,46,F,12/6/24,14,L5,5,0.021,N
30,Teleogryllus lemur,47,F,12/6/24,14,L5,8.5,0.051,N
30,Teleogryllus lemur,48,M,12/6/24,14,L5,9.5,0.062,N
30,Teleogryllus lemur,49,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,50,M,12/6/24,14,L5,9.5,0.062,N
30,Teleogryllus lemur,51,F,12/6/24,14,L5,10.4,0.069,N
30,Teleogryllus lemur,52,M,12/6/24,14,L5,10,0.069,N
30,Teleogryllus lemur,53,M,12/6/24,14,L5,10,0.072,N
30,Teleogryllus lemur,54,M,12/6/24,14,L5,10,0.048,N
30,Teleogryllus lemur,55,F,12/6/24,14,L5,10.4,0.072,N
30,Teleogryllus lemur,56,F,12/6/24,14,L5,10.4,0.072,N
30,Teleogryllus lemur,57,F,12/6/24,14,L5,6.5,0.009,N
30,Teleogryllus lemur,58,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,59,F,12/6/24,14,L5,8.5,0.052,N
30,Teleogryllus lemur,60,M,12/6/24,14,L5,8,0.042,N
30,Teleogryllus lemur,61,M,12/6/24,14,L5,10,0.052,N
30,Teleogryllus lemur,62,F,12/6/24,14,L5,8,0.021,N
30,Teleogryllus lemur,63,F,12/6/24,14,L5,10.8,0.068,N
30,Teleogryllus lemur,64,M,12/6/24,14,L5,10,0.072,N
30,Teleogryllus lemur,65,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,66,F,12/6/24,14,L5,10.4,0.072,N
30,Teleogryllus lemur,67,M,12/6/24,14,L5,8,0.039,N
30,Teleogryllus lemur,68,F,12/6/24,14,L5,8,0.018,N
30,Teleogryllus lemur,69,M,12/6/24,14,L5,9.5,0.059,N
30,Teleogryllus lemur,70,F,12/6/24,14,L5,8.5,0.051,N
30,Teleogryllus lemur,71,M,12/6/24,14,L5,7,0.032,N
30,Teleogryllus lemur,72,F,12/6/24,14,L5,10.4,0.071,N
30,Teleogryllus lemur,73,M,12/6/24,14,L5,8,0.038,N
30,Teleogryllus lemur,74,M,12/6/24,14,L5,10,0.051,N
30,Teleogryllus lemur,75,F,12/6/24,14,L5,8,0.022,N
30,Teleogryllus lemur,76,F,12/6/24,14,L5,8.5,0.049,N
30,Teleogryllus lemur,77,M,12/6/24,14,L5,10,0.048,N
30,Teleogryllus lemur,78,F,12/6/24,14,L5,8.5,0.048,N
30,Teleogryllus lemur,79,F,12/6/24,14,L5,6.5,0.009,N
30,Teleogryllus lemur,80,M,12/6/24,14,L5,10,0.051,N
30,Teleogryllus lemur,81,M,12/6/24,14,L5,7,0.028,N
30,Teleogryllus lemur,82,M,12/6/24,14,L5,9.5,0.059,N
30,Teleogryllus lemur,83,M,12/6/24,14,L5,9.5,0.059,N
30,Teleogryllus lemur,84,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,85,F,12/6/24,14,L5,8,0.022,N
30,Teleogryllus lemur,86,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,87,M,12/6/24,14,L5,9.5,0.062,N
30,Teleogryllus lemur,88,M,12/6/24,14,L5,8,0.019,N
30,Teleogryllus lemur,89,M,12/6/24,14,L5,10,0.072,N
30,Teleogryllus lemur,90,F,12/6/24,14,L5,4.5,0.008,N
30,Teleogryllus lemur,91,F,12/6/24,14,L5,8,0.018,N
30,Teleogryllus lemur,92,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,93,M,12/6/24,14,L5,10,0.068,N
30,Teleogryllus lemur,94,M,12/6/24,14,L5,10,0.072,N
30,Teleogryllus lemur,95,M,12/6/24,14,L5,9.5,0.061,N
30,Teleogryllus lemur,96,M,12/6/24,14,L5,6,0.018,N
30,Teleogryllus lemur,97,F,12/6/24,14,L5,8,0.018,N
30,Teleogryllus lemur,98,F,12/6/24,14,L5,6.5,0.012,N
30,Teleogryllus lemur,99,M,12/6/24,14,L5,10,0.072,N
30,Teleogryllus lemur,100,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,101,F,12/6/24,14,L5,8,0.018,N
30,Teleogryllus lemur,102,F,12/6/24,14,L5,10.4,0.072,N
30,Teleogryllus lemur,103,M,12/6/24,14,L5,8,0.039,N
30,Teleogryllus lemur,104,F,12/6/24,14,L5,8.5,0.048,N
30,Teleogryllus lemur,105,F,12/6/24,14,L5,10.4,0.068,N
30,Teleogryllus lemur,106,M,12/6/24,14,L5,10,0.068,N
30,Teleogryllus lemur,107,F,12/6/24,14,L5,6.5,0.011,N
30,Teleogryllus lemur,108,F,12/6/24,14,L5,10.4,0.071,N
30,Teleogryllus lemur,109,M,12/6/24,14,L5,9.5,0.059,N
30,Teleogryllus lemur,110,M,12/6/24,14,L5,10,0.068,N
30,Teleogryllus lemur,111,M,12/6/24,14,L5,10,0.072,N
30,Teleogryllus lemur,112,M,12/6/24,14,L5,9.5,0.059,N
30,Teleogryllus lemur,113,M,12/6/24,14,L5,10,0.052,N
30,Teleogryllus lemur,114,M,12/6/24,14,L5,8,0.041,N
30,Teleogryllus lemur,115,M,12/6/24,14,L5,9.5,0.059,N
30,Teleogryllus lemur,116,M,12/6/24,14,L5,10,0.051,N
30,Teleogryllus lemur,117,F,12/6/24,14,L5,8.5,0.049,N
30,Teleogryllus lemur,118,M,12/6/24,14,L5,10,0.051,N
30,Teleogryllus lemur,119,M,12/6/24,14,L5,7,0.028,N
30,Teleogryllus lemur,120,M,12/6/24,14,L5,7,0.028,N
30,Teleogryllus lemur,121,F,12/6/24,14,L5,5,0.018,N
30,Teleogryllus lemur,122,M,12/6/24,14,L5,7,0.028,N
30,Teleogryllus lemur,123,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,124,M,12/6/24,14,L5,7,0.029,N
30,Teleogryllus lemur,125,M,12/6/24,14,L5,10,0.068,N
30,Teleogryllus lemur,126,M,12/6/24,14,L5,8,0.039,N
30,Teleogryllus lemur,127,M,12/6/24,14,L5,8,0.038,N
30,Teleogryllus lemur,128,F,12/6/24,14,L5,6.5,0.011,N
30,Teleogryllus lemur,129,M,12/6/24,14,L5,6,0.021,N
30,Teleogryllus lemur,130,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,131,M,12/6/24,14,L5,9.5,0.062,N
30,Teleogryllus lemur,132,M,12/6/24,14,L5,6,0.019,N
30,Teleogryllus lemur,133,M,12/6/24,14,L5,10,0.051,N
30,Teleogryllus lemur,134,M,12/6/24,14,L5,10,0.068,N
30,Teleogryllus lemur,135,M,12/6/24,14,L5,9.5,0.061,N
30,Teleogryllus lemur,136,M,12/6/24,14,L5,10,0.069,N
30,Teleogryllus lemur,137,M,12/6/24,14,L5,10,0.072,N
30,Teleogryllus lemur,138,M,12/6/24,14,L5,7,0.032,N
30,Teleogryllus lemur,139,F,12/6/24,14,L5,10.8,0.068,N
30,Teleogryllus lemur,140,M,12/6/24,14,L5,8,0.042,N
30,Teleogryllus lemur,141,F,12/6/24,14,L5,8.5,0.048,N
30,Teleogryllus lemur,142,NA,12/6/24,14,NA,NA,NA,Y
30,Teleogryllus lemur,143,M,12/6/24,14,L5,7,0.028,N
30,Teleogryllus lemur,144,M,12/6/24,14,L5,7,0.018,N
30,Teleogryllus lemur,145,F,12/6/24,14,L5,6.5,0.011,N
30,Teleogryllus lemur,146,M,12/6/24,14,L5,8,0.039,N
30,Teleogryllus lemur,147,M,12/6/24,14,L5,8,0.039,N
30,Teleogryllus lemur,148,F,12/6/24,14,L5,10.4,0.069,N
30,Teleogryllus lemur,149,M,12/6/24,14,L5,8,0.041,N
30,Teleogryllus lemur,150,F,12/6/24,14,L5,8.5,0.048,N
30,Teleogryllus lemur,1,M,19/06/24,21,L7,10,0.12,N
30,Teleogryllus lemur,2,M,19/06/24,21,L7,9.5,0.031,N
30,Teleogryllus lemur,3,M,19/06/24,21,L7,11.3,0.074,N
30,Teleogryllus lemur,4,F,19/06/24,21,L7,10,0.064,N
30,Teleogryllus lemur,5,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,6,F,19/06/24,21,L7,8.5,0.043,N
30,Teleogryllus lemur,7,F,19/06/24,21,L7,8.5,0.04,N
30,Teleogryllus lemur,8,F,19/06/24,21,L7,10,0.013,N
30,Teleogryllus lemur,9,M,19/06/24,21,L7,11.9,0.119,N
30,Teleogryllus lemur,10,M,19/06/24,21,L7,9,0.053,N
30,Teleogryllus lemur,11,M,19/06/24,21,L7,10,0.066,N
30,Teleogryllus lemur,12,F,19/06/24,21,L7,10,0.063,N
30,Teleogryllus lemur,13,F,19/06/24,21,L7,8.5,0.04,N
30,Teleogryllus lemur,14,F,19/06/24,21,L7,8.5,0.043,N
30,Teleogryllus lemur,15,F,19/06/24,21,L7,8.5,0.043,N
30,Teleogryllus lemur,16,F,19/06/24,21,L7,8.5,0.04,N
30,Teleogryllus lemur,17,M,19/06/24,21,L7,10,0.063,N
30,Teleogryllus lemur,18,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,19,F,19/06/24,21,L7,10.8,0.013,N
30,Teleogryllus lemur,20,M,19/06/24,21,L7,9,0.05,N
30,Teleogryllus lemur,21,F,19/06/24,21,L7,10,0.063,N
30,Teleogryllus lemur,22,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,23,M,19/06/24,21,L7,9,0.05,N
30,Teleogryllus lemur,24,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,25,M,19/06/24,21,L7,10,0.066,N
30,Teleogryllus lemur,26,M,19/06/24,21,L7,9.5,0.033,N
30,Teleogryllus lemur,27,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,28,M,19/06/24,21,L7,9,0.051,N
30,Teleogryllus lemur,29,F,19/06/24,21,L7,8.5,0.043,N
30,Teleogryllus lemur,30,F,19/06/24,21,L7,8.5,0.044,N
30,Teleogryllus lemur,31,M,19/06/24,21,L7,10,0.066,N
30,Teleogryllus lemur,32,M,19/06/24,21,L7,11.3,0.075,N
30,Teleogryllus lemur,33,M,19/06/24,21,L7,9,0.05,N
30,Teleogryllus lemur,34,M,19/06/24,21,L7,9,0.05,N
30,Teleogryllus lemur,35,M,19/06/24,21,L7,10,0.062,N
30,Teleogryllus lemur,36,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,37,F,19/06/24,21,L7,10.8,0.014,N
30,Teleogryllus lemur,38,M,19/06/24,21,L7,9,0.053,N
30,Teleogryllus lemur,39,M,19/06/24,21,L7,9,0.05,N
30,Teleogryllus lemur,40,F,19/06/24,21,L7,8.5,0.039,N
30,Teleogryllus lemur,41,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,42,M,19/06/24,21,L7,12.3,0.12,N
30,Teleogryllus lemur,43,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,44,F,19/06/24,21,L7,10,0.066,N
30,Teleogryllus lemur,45,M,19/06/24,21,L7,9,0.051,N
30,Teleogryllus lemur,46,F,19/06/24,21,L7,10,0.066,N
30,Teleogryllus lemur,47,F,19/06/24,21,L7,8.5,0.039,N
30,Teleogryllus lemur,48,M,19/06/24,21,L7,7,0.03,N
30,Teleogryllus lemur,49,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,50,M,19/06/24,21,L7,9.5,0.03,N
30,Teleogryllus lemur,51,F,19/06/24,21,L7,10.4,0.01,N
30,Teleogryllus lemur,52,M,19/06/24,21,L7,10,0.022,N
30,Teleogryllus lemur,53,M,19/06/24,21,L7,10,0.026,N
30,Teleogryllus lemur,54,M,19/06/24,21,L7,11.9,0.122,N
30,Teleogryllus lemur,55,F,19/06/24,21,L7,10.8,0.01,N
30,Teleogryllus lemur,56,F,19/06/24,21,L7,10.8,0.014,N
30,Teleogryllus lemur,57,F,19/06/24,21,L7,4.5,0.043,N
30,Teleogryllus lemur,58,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,59,F,19/06/24,21,L7,8.5,0.042,N
30,Teleogryllus lemur,60,M,19/06/24,21,L7,11.3,0.078,N
30,Teleogryllus lemur,61,M,19/06/24,21,L7,12.3,0.12,N
30,Teleogryllus lemur,62,F,19/06/24,21,L7,10,0.063,N
30,Teleogryllus lemur,63,F,19/06/24,21,L7,10.4,0.01,N
30,Teleogryllus lemur,64,M,19/06/24,21,L7,10,0.022,N
30,Teleogryllus lemur,65,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,66,F,19/06/24,21,L7,10.4,0.01,N
30,Teleogryllus lemur,67,M,19/06/24,21,L7,11.3,0.075,N
30,Teleogryllus lemur,68,F,19/06/24,21,L7,10,0.063,N
30,Teleogryllus lemur,69,M,19/06/24,21,L7,9.5,0.034,N
30,Teleogryllus lemur,70,F,19/06/24,21,L7,8.5,0.039,N
30,Teleogryllus lemur,71,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,72,F,19/06/24,21,L7,10.8,0.013,N
30,Teleogryllus lemur,73,M,19/06/24,21,L7,11.3,0.075,N
30,Teleogryllus lemur,74,M,19/06/24,21,L7,12.3,0.12,N
30,Teleogryllus lemur,75,F,19/06/24,21,L7,10,0.063,N
30,Teleogryllus lemur,76,F,19/06/24,21,L7,8.5,0.042,N
30,Teleogryllus lemur,77,M,19/06/24,21,L7,12.3,0.123,N
30,Teleogryllus lemur,78,F,19/06/24,21,L7,8.5,0.039,N
30,Teleogryllus lemur,79,F,19/06/24,21,L7,8.5,0.043,N
30,Teleogryllus lemur,80,M,19/06/24,21,L7,12.3,0.12,N
30,Teleogryllus lemur,81,M,19/06/24,21,L7,10,0.062,N
30,Teleogryllus lemur,82,M,19/06/24,21,L7,9.5,0.031,N
30,Teleogryllus lemur,83,M,19/06/24,21,L7,9.5,0.031,N
30,Teleogryllus lemur,84,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,85,F,19/06/24,21,L7,10,0.064,N
30,Teleogryllus lemur,86,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,87,M,19/06/24,21,L7,9.5,0.034,N
30,Teleogryllus lemur,88,M,19/06/24,21,L7,9,0.054,N
30,Teleogryllus lemur,89,M,19/06/24,21,L7,10,0.026,N
30,Teleogryllus lemur,90,F,19/06/24,21,L7,8.5,0.046,N
30,Teleogryllus lemur,91,F,19/06/24,21,L7,10,0.067,N
30,Teleogryllus lemur,92,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,93,M,19/06/24,21,L7,10,0.025,N
30,Teleogryllus lemur,94,M,19/06/24,21,L7,10,0.025,N
30,Teleogryllus lemur,95,M,19/06/24,21,L7,7,0.03,N
30,Teleogryllus lemur,96,M,19/06/24,21,L7,9,0.053,N
30,Teleogryllus lemur,97,F,19/06/24,21,L7,10,0.066,N
30,Teleogryllus lemur,98,F,19/06/24,21,L7,8.5,0.046,N
30,Teleogryllus lemur,99,M,19/06/24,21,L7,10,0.026,N
30,Teleogryllus lemur,100,NA,19/06/24,21,NA,NA,NA,Y
30,Teleogryllus lemur,101,F,19/06/24,21,L7,10,0.066,N
30,Teleogryllus lemur,102,F,19/06/24,21,L7,10.4,0.013,N
30,Teleogryllus lemur,103,M,19/06/24,21,L7,10.9,0.077,N
30,Teleogryllus lemur,104,F,19/06/24,21,L7,8.5,0.039,N
30,Teleogryllus lemur,105,F,19/06/24,21,L7,10.8,0.01,N
30,Teleogryllus lemur,106,M,19/06/24,21,L7,10,0.025,N
30,Teleogryllus lemur,107,F,19/06/24,21,L7,8.5,0.044,N
30,Teleogryllus lemur,108,F,19/06/24,21,L7,10.8,0.013,N
30,Teleogryllus lemur,109,M,19/06/24,21,L7,9.5,0.031,N
30,Teleogryllus lemur,110,NA,19/06/24,21,NA,NA,NA,Y
